date,stop5_target5,stop5_target10,stop5_target15,stop10_target5,stop10_target10,stop10_target15,stop15_target5,stop15_target10,stop15_target15,stop20_target5,stop20_target10,stop20_target15
2024-10-27,1.0975298014681951,1.1123296596090346,1.1180193829867806,1.0708348836687518,1.1046180039620126,1.105606674926087,1.0900439466411938,1.0935046371290744,1.093580354573636,1.0850994773288036,1.0895196848845454,1.0882768370634033
2024-11-03,1.0871577251697213,1.10220836910711,1.107579197473802,1.061374630326336,1.0959707743098719,1.0961867738852074,1.080464888948327,1.0845617750937098,1.0838760781882402,1.075949156705357,1.080992744030708,1.0790078848637044
2024-11-10,1.1494324175114632,1.165568052449644,1.178347679944862,1.1244401429262896,1.1601411708437852,1.1672788040713569,1.1456255716114245,1.1485861572222886,1.1546540539939825,1.140837504562682,1.1448064373687967,1.14946796374721
2024-11-17,1.1328336579254819,1.1467234980052596,1.160904588941804,1.1005217727045191,1.1345213770817648,1.1431185622971864,1.1217336601071795,1.1236251209448784,1.1311374341299054,1.1181401057527287,1.1209765294646612,1.1271148789660803
2024-11-24,1.1731981060917984,1.1917438215386589,1.206853648872775,1.1423893749750462,1.1801209582361156,1.190760871264008,1.1667019290549214,1.1717273834908266,1.181269903469098,1.1661195548334857,1.1712363405955861,1.1793738212206757
2024-12-01,1.1781418094883165,1.196615900390515,1.2099879809318843,1.1481111904309829,1.186153575172904,1.1957862562122286,1.1727294154770975,1.178956746960594,1.1875089604889912,1.1721440325585601,1.178462674412194,1.185602863793212
2024-12-08,1.1815586919766388,1.2032312968093792,1.218094554418081,1.148948396912062,1.188827587393025,1.198631623688457,1.1764450117961474,1.1823650625307514,1.1910898119404023,1.1758577741900849,1.1818695616388915,1.189177967541366
2024-12-15,1.1472653021037285,1.1676870461743627,1.1804632905969819,1.11632195977895,1.150425578689984,1.1581274103775165,1.1415652074546796,1.147078060784087,1.1542876444565655,1.1409953805500066,1.1465973478298872,1.152434872024287
2024-12-22,1.1253630421808711,1.1466949267158022,1.1568426701520405,1.0844868068480422,1.1183540793780962,1.1256829360250544,1.1111830429972287,1.1180547455636334,1.12312500717161,1.1104586401565975,1.1177846344456983,1.1215178757913036
2024-12-29,1.1247261470749983,1.1474866107615902,1.1564528202927709,1.0854251617093307,1.1205877370372093,1.1264837216833703,1.111911862946242,1.1200329947253604,1.1244333501326769,1.1110298589314507,1.1197549150924777,1.1228169842329758
2025-01-05,1.1200818424979684,1.1445300274156185,1.1534330964275072,1.084367813120066,1.1206872283424516,1.1256805589588108,1.1103644453488068,1.1197470706446222,1.1235049375709885,1.111141936886455,1.120677331899346,1.1231139124764495
2025-01-12,1.0950597509081794,1.1209554249356235,1.1290399158556057,1.0605498446907065,1.0966605545442685,1.0997640620760316,1.087147176962438,1.0967759726554567,1.098637248252174,1.0879084114686464,1.097687150026866,1.0982548781178776
2025-01-19,1.1143268731295293,1.1408530319835972,1.155618946292566,1.0897890451741132,1.125156596888723,1.1333053787671494,1.117299347957989,1.1257269193643094,1.1326716307690283,1.1180816954040873,1.1266621485459145,1.132277415295031
2025-01-26,1.1585846297227889,1.183046364571557,1.202865846207249,1.142892202144591,1.1749715901819542,1.1875048491409013,1.176271719603141,1.1759099754825841,1.1871194990229093,1.1770953602661656,1.1768868956442098,1.186706333491712
2025-02-02,1.1702625964871958,1.1888817573568637,1.2098639256432717,1.1577921311033423,1.179770699971067,1.1933265850793096,1.1952162803924542,1.1834329896554832,1.1945980286287703,1.1985767128954512,1.1839305301420813,1.1934784970136925
2025-02-09,1.1794308383755774,1.1946488046171513,1.2142837208186408,1.185442881221762,1.211532404963153,1.2245539132213836,1.223760805630421,1.208622120235177,1.2223483068661753,1.227201493022818,1.2074952779575254,1.221202768750945
2025-02-16,1.1780452255487732,1.1957779195247307,1.2165779277546864,1.184537296815903,1.2139584413466598,1.2300131187540098,1.220651173760572,1.2110104864159716,1.227630607632009,1.2231340037326017,1.2098814173778283,1.2264801191463894
2025-02-23,1.1341603642659006,1.1448613724171999,1.1652000921552776,1.1413513430710733,1.162636017653079,1.1760959145011292,1.1749938460199139,1.1599772819777103,1.1744195740825452,1.1773838080340913,1.1588957930486536,1.1733189529438506
2025-03-02,1.1173696736696015,1.1247201870107757,1.1447010940607472,1.124267644766354,1.143119918082538,1.1566484903109449,1.160673000700369,1.1399711788835418,1.1542928191387938,1.1683016609424555,1.1438744221633534,1.1582624968106665
2025-03-09,1.0722241110951924,1.07562163481215,1.0962334411785482,1.0671544302617384,1.079197622400913,1.0935901442171472,1.1069824612065053,1.0843867600596346,1.0992763867567288,1.1141594507242647,1.0873652028640155,1.1022357598523123
2025-03-16,1.0543118953300439,1.0579152398118663,1.0791012498989614,1.0543935657884664,1.067209914457652,1.0824549706524726,1.0946718746485204,1.0728729238272978,1.0886323710891288,1.1030327663624155,1.0756526921806813,1.0915132918234858
2025-03-23,1.0644319988241242,1.06897985413562,1.0892201728323694,1.0651595663697435,1.0799764479475564,1.0930045001394089,1.1048793644893022,1.0848960158119163,1.0983808457579973,1.1133182190331612,1.0877069354879458,1.1012875645335918
2025-03-30,1.0715715441931362,1.0737001433590543,1.0961838222601463,1.0698336829741162,1.083616381816762,1.0988208527127072,1.110959118176722,1.0901713300122322,1.1051186383343603,1.1193123257502309,1.0928669133869553,1.1079139902981106
2025-04-06,1.0212129694901633,1.0114845995973734,1.0331917201859342,1.0026439943132577,1.0125319383955336,1.0271433658196676,1.038690265495758,1.01119042951206,1.0254790990898017,1.0489285369594183,1.0156841800426495,1.0300998473126406
2025-04-13,1.0070164084322248,1.0331569977951447,1.055120355665698,0.9213274645285775,1.021276109797203,1.0358091750021268,1.0761179229449473,1.071925030386296,1.0868572864245272,1.0913085764205768,1.074544304875937,1.0895802133525885
2025-04-20,1.0216441131277132,1.0495592694884615,1.0717260145624263,0.9382285408737401,1.0415983792412935,1.0580182727062597,1.0958585166777048,1.0932551575501448,1.1101609221203603,1.1113278315457376,1.0959265527164725,1.1129422321479794
2025-04-27,1.0297810302265795,1.051994811827409,1.0741476586681886,0.9437398044803434,1.043183762437515,1.0591643436957212,1.1022957171015242,1.0949191658574782,1.1113634752891457,1.1178559005248578,1.0975946270679662,1.1141477980990746
2025-05-04,1.043538345255929,1.0654436692119966,1.0883941166235989,0.9565904002395699,1.0572538819975241,1.074078452427113,1.1180664614138758,1.110390511410775,1.127714663226106,1.1338492671974487,1.1131037772247374,1.1305399510187382
2025-05-11,1.0488091658165484,1.0734673706928086,1.094273248007371,0.963325767970816,1.0670533433232499,1.081553612092484,1.125938784577175,1.1206824848509334,1.1355631096273404,1.141832717339188,1.1234208993485402,1.13840806030149
2025-05-18,1.048437944282715,1.0728293890544753,1.0956103817051321,0.9618916745210001,1.0653267395175479,1.0814306592839287,1.1240405198539434,1.1186474095059202,1.1351878424924484,1.139907656406172,1.1213808512481716,1.1380318530017761
2025-05-25,1.0671453694981925,1.0925634678198275,1.118012759431722,0.9767216420917424,1.0799929602250478,1.1003643423229488,1.1413704176991817,1.1340476892446196,1.1550627060493335,1.1574821858733937,1.1368187619393253,1.157956509481657
2025-06-01,1.0658638381695924,1.0906401858539292,1.11604467808799,0.9760259151672616,1.0767426937023685,1.0970527676031867,1.1405574100865947,1.130634743628099,1.1515865152005664,1.1565546216116152,1.1325596172936965,1.1536181712765272
2025-06-08,1.0726200902202043,1.0974788026590327,1.122959885620178,0.9852804378953368,1.0845315993719176,1.1049151589650004,1.1522221499202947,1.139602147124161,1.16064449697792,1.168382968563075,1.1415422875405243,1.1626921333588522
2025-06-15,1.0647849705163934,1.0862405543212195,1.1114607094744289,0.97732017160946,1.0734262365548886,1.0945102596645528,1.143601235984091,1.1291360430563524,1.1509242725187125,1.159524901103664,1.130945880582261,1.152840097992446
2025-06-22,1.0666863860138964,1.088825401314073,1.1142542673341753,0.9802495492221541,1.0769094683184808,1.0982052022039044,1.14706455503234,1.1329341528652153,1.154947828545037,1.1630364438954621,1.1347500781975506,1.1568703516193983
2025-06-29,1.094768731686742,1.121740351952595,1.1466599482858844,1.0082118588772722,1.1115927004187853,1.1328253578793832,1.1805443979931973,1.1702458265159241,1.1920736546238317,1.1964582433357975,1.171661505200082,1.1935965824807537
2025-07-06,1.1143736809587712,1.1411002457028512,1.1655615139414803,1.0261819351542805,1.1319812414187185,1.152596866550765,1.2019747269702932,1.1929259863129071,1.2141091232353238,1.219048813194163,1.1949008744011367,1.2162043516335383
2025-07-13,1.1007904780648083,1.1263020701493511,1.1507700173622342,1.012206785070187,1.1152090398836645,1.1353331638208544,1.186325279533872,1.1762847379811776,1.1969705341353776,1.203585988804017,1.1782320764950995,1.1990361859017227
2025-07-20,1.1121607753512057,1.1385826937678665,1.1635099951661287,1.024910704761525,1.130249404327618,1.1524390428588578,1.2004500055505944,1.1905035172777496,1.2122831126516203,1.2179162257320395,1.1924743949702827,1.2143751898427833
2025-07-27,1.1256142574394759,1.1518211767168856,1.1793455961905157,1.0345595615273366,1.1410092304838086,1.1644063901217152,1.2142863206913135,1.2020367030329062,1.2250683980563593,1.2319538554844711,1.2042757020114723,1.2274293378528176
2025-08-03,1.092494853168971,1.1151395005594074,1.141421358142427,1.004923314288491,1.109737707892095,1.132472270859124,1.1805425995236296,1.170401343069283,1.1927865200411492,1.1978278650009266,1.172664008017983,1.1951723174829836
2025-08-10,1.1089929490370474,1.1344181054134237,1.162507865235112,1.0223947893959116,1.1302688006491575,1.1561829346991626,1.2003112635164928,1.1908390172918437,1.2165480184017523,1.2200772248795533,1.1945393520348297,1.2196893807864524
2025-08-17,1.1153589239808699,1.1423382295863789,1.1725763300640772,1.0324318949504374,1.1443757784689357,1.173136621592294,1.2138407384775416,1.207352938749164,1.2355519339912928,1.2360648018623144,1.2131088670353884,1.2407357250617612
2025-08-24,1.1292659144718196,1.1575645040013725,1.1876932532423974,1.0481144629637804,1.1623445140288209,1.1912676233888182,1.2348116628792858,1.22884698841456,1.2572454876354657,1.2574196803845354,1.2347053873243146,1.2625202945884508
2025-08-31,1.1392720053683356,1.171441179463391,1.2022633712708297,1.0541206966319872,1.1727577270004874,1.1983092727656939,1.241041383364207,1.2391218827510602,1.263842361531397,1.2644339974713725,1.2456896052089794,1.2698207559084582
2025-09-07,1.1374803627957486,1.1731506704728663,1.2027843785746302,1.0569273810754323,1.1771967067486813,1.2019870375741477,1.244703636664436,1.243319317198803,1.2674828864429404,1.2691533809509756,1.2508527275494359,1.274461587555416
2025-09-14,1.1566104937176926,1.1944683375028187,1.2263903881454485,1.0744198517962769,1.1987911789302352,1.2248186566501922,1.2686965601879487,1.2699875359580761,1.2945200250208202,1.2936175980640277,1.2776825320191978,1.3016475913456702
2025-09-21,1.1664005982469539,1.20578573462799,1.2398531858892061,1.0853122700880564,1.21074230610293,1.2390722422866987,1.2815585466784305,1.2830536582737013,1.3099985638905387,1.306732232872909,1.2908278234265707,1.3172113543218325
2025-09-28,1.1665291513685594,1.2062481118069899,1.240052893698952,1.0879235286440154,1.2119263617984883,1.2398395112389982,1.2846731961900604,1.2857408775382437,1.31222480518849,1.3099080635218463,1.2935313248522136,1.3194498531995815
2025-10-05,1.1761700317891506,1.2164784868438787,1.2523034765648762,1.096391781167537,1.2194466713827785,1.2494489879684512,1.295793228815426,1.2947554185631935,1.3234288059377044,1.3212465272228024,1.3026004859861926,1.3307155426495498
2025-10-12,1.1379624609888725,1.1768865412171527,1.2123344728768526,1.0573266278312186,1.1744203059491647,1.2040419275219947,1.248875277219753,1.2461682270547947,1.2745512925938542,1.273406965144785,1.2537188992678467,1.2815689120178875
2025-10-19,1.1690085698287873,1.2091899226879195,1.2373320940061145,1.088226800441426,1.2096255799464377,1.2321939387688217,1.2861560760992898,1.2840168594135724,1.3048189963800192,1.3109848854252515,1.291377531717181,1.3115728728722724
2025-10-26,1.1753387674080094,1.2146034081183668,1.2431500037001018,1.1008774870255928,1.2212532737839752,1.2445375943705805,1.3080106529178028,1.3031728093907446,1.3241604803272413,1.3332613574793506,1.3106432938587438,1.33101447031732
2025-11-02,1.166719507563005,1.2094751279904614,1.2372683628102774,1.0911648779846512,1.2162403084142162,1.2381829299438682,1.296950070828316,1.2972575994015807,1.31545813019019,1.3227904325888775,1.3054476609543424,1.3230032750632568
2025-11-09,1.15931776417161,1.2032813278234422,1.2284999201489541,1.0908574282159322,1.216418274589296,1.2342963495873567,1.2968371786273807,1.2963315661415917,1.3110489386501971,1.3177909658919094,1.3000894402280985,1.3151358941514366
2025-11-16,1.1378490677207567,1.18080348474931,1.2049199551485141,1.0655266327121067,1.1887029921527417,1.204932442815229,1.2785675307743545,1.272373787865183,1.285406427943058,1.3021601648486536,1.2786953825137155,1.292041252233298
2025-11-23,1.1310324757743289,1.1639759389628717,1.182209608260466,1.0438155026376923,1.157490847234724,1.1670195273851158,1.2506450191154066,1.236211938789186,1.2408093653600256,1.2751627863659314,1.244205510476784,1.2480012504891176
2025-11-30,1.173115529924985,1.2169320852056722,1.243370956239355,1.088048345137333,1.2108415849665168,1.2259008039473547,1.3063732623107835,1.296027816489577,1.306114607041025,1.335495362836239,1.3090511350896334,1.3174930538037575
2025-12-07,1.1958706245309303,1.2346090132607623,1.2615201611829987,1.1114262279951435,1.231222898995793,1.2455500351943396,1.3299263120352207,1.3127170293818191,1.3256248986128782,1.3595734648574007,1.3262024070954164,1.3368897469872076
2025-12-14,1.1948703407028811,1.2387646005318713,1.266656063322843,1.111432702547694,1.2335040852686951,1.248740175555481,1.329866520317046,1.3147866859939765,1.3285925224802753,1.3585863782427146,1.3276023344341343,1.3392227358236872
2025-12-21,1.1931800987398287,1.2315030791005708,1.2592325297247722,1.111800763020453,1.2296480467019475,1.2439248977016666,1.3302447756705114,1.3105310383658462,1.3233363765982538,1.358553478414098,1.3230024736783381,1.333632367436753
2025-12-28,1.2064937062302858,1.2447115217139586,1.2714837637576022,1.124810601439364,1.2438917229626227,1.2565893401939914,1.345810756702992,1.3257116259251207,1.3368093101092684,1.3744507163235236,1.3383275245965172,1.3472101247873067
2026-01-04,1.196216918796245,1.2352465723692672,1.2627142998180447,1.117375929273853,1.236775695130841,1.2496380988211158,1.336856354830329,1.3180708468240037,1.329356696883447,1.3653057574154217,1.3306140333813739,1.3396995277874029
2026-01-11,1.2218097938904782,1.251043542974334,1.2786562053366197,1.1459601989432913,1.2646976288506058,1.2768469974542431,1.3791168407780243,1.3551006417552274,1.3657231806437056,1.4084655812566937,1.3679962157636383,1.3763489547133185
