date,stop4.0x_target1.0x,stop4.0x_target2.0x,stop4.0x_target3.0x,stop5.0x_target1.0x,stop5.0x_target2.0x,stop5.0x_target3.0x,stop6.0x_target1.0x,stop6.0x_target2.0x,stop6.0x_target3.0x
2024-12-01,1.156211321446116,1.1510447230727008,1.1559853450447293,1.1638817044048344,1.1651663294355543,1.168656554779403,1.168587739253934,1.1778112141242283,1.180105673693913
2024-12-08,1.1596382136955503,1.1552702923117883,1.1592801671420798,1.1674752516658677,1.1695642798970356,1.172101517952204,1.1721958166502706,1.1822568930301787,1.183584386553789
2024-12-15,1.1235792775355025,1.1179404684440244,1.1230385531590195,1.1309971751297594,1.131612711913489,1.1353043046490678,1.135703919648303,1.1440208986368123,1.1465475008139123
2024-12-22,1.1007241592347445,1.0890150371739296,1.0933564612923845,1.1074149141052927,1.10184798181218,1.1048123836518517,1.1117820124143336,1.1137341277704014,1.1155537649229632
2024-12-29,1.103528095344779,1.0896815346860595,1.0940461455174202,1.1103740864805107,1.1026387323369438,1.1056194737331144,1.1147528543061087,1.1145334084883578,1.1163687018227546
2025-01-05,1.1048186278192842,1.0895393089248386,1.094071716304442,1.1116726250709617,1.1024948153960155,1.1056453150197967,1.1160565136923972,1.114387939048542,1.1163947943476715
2025-01-12,1.080762990723633,1.0704948125685854,1.0702590023399638,1.0874677532806833,1.0832238645247552,1.0815806991080867,1.0917561898242034,1.094909103479401,1.0920962136302848
2025-01-19,1.1140238623102752,1.1141097981114785,1.1065437333784531,1.1209349663578678,1.1273574676363884,1.1182492668825743,1.1195771392446938,1.1298177978892094,1.119839761010248
2025-01-26,1.168531603786212,1.1677810761497107,1.1615145264673485,1.1757808591835957,1.1816669407211369,1.1738015665498729,1.1743565953523603,1.1842457952606027,1.1755900469940008
2025-02-02,1.1755142528343534,1.1697248855233366,1.1628044204257257,1.1828068267060827,1.1821961020080705,1.1737517676069762,1.1856954833531297,1.1873540881993847,1.1773786955199428
2025-02-09,1.2230385646364808,1.2007038450072627,1.188597898929917,1.2306259665408645,1.2135053488227843,1.1997880815865383,1.2336314073263024,1.2187999389687696,1.2066570629584497
2025-02-16,1.2140285684642786,1.20581689134764,1.1909707731867887,1.2207582487793944,1.2186729087574233,1.2021832955231109,1.2237395905760038,1.2239900452497725,1.2105817522363844
2025-02-23,1.1649290355638922,1.1578720511095146,1.1378192279846902,1.171342512866183,1.1701829315355203,1.1484989956120604,1.1742031713096097,1.1752885036076324,1.1565224136181216
2025-03-02,1.143177296986201,1.1423256391373822,1.124443194551569,1.1516331524455683,1.1563634489903385,1.1368041113655583,1.1544456765920814,1.1614087259049732,1.144745828869311
2025-03-09,1.0892154777877487,1.0883783206254596,1.0728956688868394,1.0967498002752818,1.1013023388540872,1.084215579830124,1.0996695362010716,1.1063284001374007,1.0920004933215461
2025-03-16,1.0791965669329908,1.0774961762370665,1.0599975098314993,1.0885543216910352,1.092022589313103,1.0728484093151798,1.0914522398483186,1.0970063002006705,1.0805517039470802
2025-03-23,1.0916954227706028,1.0891194631378807,1.0700353843423633,1.1005761421276774,1.1034397395534992,1.0826404629488968,1.1035060644312242,1.1084755553851535,1.09041406674427
2025-03-30,1.0952539241538022,1.0942566391873587,1.0761830817449616,1.1038660149116166,1.1094056171919164,1.0896756008422173,1.1068046954203221,1.1144686597582847,1.0974997185214697
2025-04-06,1.0329150240890927,1.0189825664005878,1.0018376080632523,1.0375928872726614,1.0307196975316573,1.0121522435905002,1.039593094856431,1.034906140598893,1.0189280215697112
2025-04-13,1.0541021733169627,1.0644136921310838,1.046974285115921,1.0393142310813748,1.0785803127039821,1.0596263292731132,1.0539162785229266,1.0829716444609012,1.0667302562762246
2025-04-20,1.072999230297074,1.0869219026644232,1.0724210323017236,1.0579461822737186,1.101388092174435,1.0853805848415272,1.0728100029375578,1.1058722835219787,1.0926571730427643
2025-04-27,1.078060603971738,1.0890475199913707,1.073794751406311,1.0629365502115309,1.1035420000188538,1.0867709045016567,1.0778704840203646,1.1080349607865392,1.0940568136579356
2025-05-04,1.0886040977161981,1.1038393697769175,1.089733913461083,1.073332129853923,1.1185307192406284,1.1029026815852907,1.088412118380936,1.1230847050779715,1.1102967410995463
2025-05-11,1.0972567576598697,1.111015613058518,1.0973180289206979,1.0818634021003954,1.1258024734278673,1.110578446443608,1.097063252396212,1.130386065484344,1.1180239656769555
2025-05-18,1.0932379436333566,1.1105790318947117,1.0969554005565958,1.0779009677979579,1.1253600816664122,1.1102114359374227,1.0930451471023288,1.1299418725691242,1.117654494665804
2025-05-25,1.1219356305071313,1.1263191292711379,1.1141151156248656,1.1061960563785809,1.1413096690080282,1.1275785156715254,1.121737773033506,1.1459563970587467,1.1351380064507912
2025-06-01,1.11743511942989,1.1187321452126997,1.1071232020839405,1.1017586827272228,1.1336217073642367,1.1205021091300362,1.1172380556379409,1.1382371346488325,1.1280141583970191
2025-06-08,1.1262783735657083,1.125876002583552,1.1143756441403234,1.1104778753302549,1.1414868823103024,1.1284612782273085,1.126079750233377,1.1461343318672386,1.136026687206777
2025-06-15,1.1179903841582612,1.11642806748387,1.1057732097325774,1.101843908497433,1.131456001420058,1.1193030929359167,1.1174828126756304,1.136204308876145,1.1269427794609248
2025-06-22,1.1231491509137834,1.1204902655782547,1.109890304489168,1.106928170227654,1.1355728796558477,1.123470563131796,1.1229927200656669,1.1406684969980379,1.1314673671177218
2025-06-29,1.1545303714529251,1.154885742757975,1.1462269093201336,1.1371187325906325,1.1698938241796748,1.1597664767751705,1.1536214299135161,1.1751434487223262,1.168021633152713
2025-07-06,1.1760431681997316,1.1782351830523754,1.1676570519829559,1.1583070917504035,1.1937112331528075,1.1816154394532343,1.1751172900122488,1.199067732740103,1.1900261155903198
2025-07-13,1.1630881070446741,1.162046333400193,1.1516283462970867,1.145475071949658,1.1772482267650883,1.165321966836576,1.162099042570762,1.1825308524669143,1.1736166668982384
2025-07-20,1.1753074731626354,1.1775884816849918,1.1661958091760596,1.1575110635006198,1.1929821098948843,1.1800527592803405,1.1743097092192785,1.198335337712323,1.188452312342692
2025-07-27,1.1887168366856677,1.1880677033832043,1.1786648056149764,1.169929981424004,1.2025328679982685,1.1916779608976713,1.18724572370745,1.2084407174765996,1.2006266304676756
2025-08-03,1.1581428457793885,1.1565294431365056,1.146334791461431,1.140165547177341,1.171129407399496,1.159338049959051,1.158616310655922,1.1782712190649354,1.1694802801186963
2025-08-10,1.1753441191465082,1.1773129712172448,1.169176487279892,1.1560711897197278,1.1908218647067992,1.1811204880008344,1.174721902933584,1.1976561749292172,1.1909571939003576
2025-08-17,1.1946843683276647,1.1930645366280723,1.1858805452472942,1.175918203418908,1.2070037202420412,1.1982084303562024,1.1966724129092356,1.2164465468640757,1.210547529404733
2025-08-24,1.2137780116663384,1.2142622025260994,1.206837933064039,1.1945838407687106,1.2284793465568133,1.219415044741853,1.2154662905407227,1.237991883175514,1.2318634280328253
2025-08-31,1.2206528857832892,1.2228903211792885,1.2126232382185214,1.202078279774279,1.237917839102647,1.225954550595092,1.2261004766727492,1.2493215062345837,1.2401293959710757
2025-09-07,1.2217249927641176,1.2262109578112346,1.2162194034089353,1.2043713791501212,1.24225200342691,1.2305107469261078,1.229196943965003,1.2547132790632383,1.2457160086725285
2025-09-14,1.2467834774918647,1.253550780228228,1.2431594992486954,1.2290739284060614,1.2699494799129047,1.2577674058489368,1.2544086839475437,1.2826885944160415,1.2733094745954505
2025-09-21,1.2605312262236676,1.2704587819173971,1.2572276512384097,1.242609713736481,1.287055621748546,1.2719720309458993,1.2682234808202981,1.2999663313450294,1.2876896244029032
2025-09-28,1.2599417651746487,1.270880724568303,1.2589331896096996,1.2423369093408536,1.2877552041617817,1.273950960773696,1.2679450531399241,1.3006729314078704,1.2896930076099855
2025-10-05,1.2740237406080068,1.28353567909804,1.2715860961623877,1.2559483611195223,1.3003553449794947,1.2865324694489277,1.2816149295059516,1.3132294552017971,1.302265291646404
2025-10-12,1.2347172117916674,1.2352163752068084,1.2263951590580884,1.217148688047888,1.2513537825072918,1.2407628534777702,1.2420223460782127,1.2637427549410907,1.2559359655651474
2025-10-19,1.2775229438752365,1.271334487378462,1.259486541102855,1.258357275897856,1.2870372618236254,1.273348656801149,1.2843408457617278,1.300023732816092,1.289166422717146
2025-10-26,1.3002327481719531,1.2926848693723219,1.2791381515101379,1.2806926424431357,1.3086107451815419,1.2931690950457544,1.3071374108618061,1.3218148970634,1.309233074008611
2025-11-02,1.2938050688980125,1.2839182188537435,1.2708596382835944,1.2740348667147583,1.3003870515713558,1.2854218997480382,1.3000087215841791,1.3132277496759666,1.3011422882289319
2025-11-09,1.2928168885638363,1.28349601356203,1.266552112492515,1.2730516052666963,1.3004100887856624,1.2814898857946937,1.299354989196539,1.3135565957397612,1.2974551610021694
2025-11-16,1.2629629404110188,1.2636138792861202,1.2452210762560125,1.243954692059757,1.2799856487764245,1.2596371760995053,1.2696568849019103,1.2929256746789455,1.2753302021630901
2025-11-23,1.232599235543036,1.2244304237200667,1.2052872939881363,1.2134276516655942,1.239651429931791,1.218544961533956,1.2377268481708463,1.2514026991230505,1.232956560196182
2025-11-30,1.2989104455871274,1.2894005947475313,1.2734744159179814,1.2787074713853073,1.3054292510777337,1.2874821139320234,1.3043139128383894,1.3178040607775887,1.3027090247941595
2025-12-07,1.3197843684508184,1.3089981956578276,1.2898329545572418,1.2992567257342917,1.3252704715513894,1.3040205898093984,1.3252746712179413,1.3378333659960677,1.3194430994260764
2025-12-14,1.3210760608999434,1.3099086669238804,1.2937194048520941,1.3005283274763824,1.3261922609687458,1.3079497894688208,1.3265717371074537,1.3387638935113437,1.3234187693023092
2025-12-21,1.3216073039291043,1.303618944658087,1.2890677768823868,1.3010513076655228,1.3198243505921192,1.3032469954929033,1.327105190107533,1.3323356185618906,1.3186603558937802
2025-12-28,1.3364219430274138,1.3179385689059784,1.3022254528970922,1.3156355230479178,1.3343219833943587,1.3165494005652771,1.3419814581021832,1.3469706815978084,1.3321200870634233
2026-01-04,1.3284510621979502,1.3106302940608563,1.2949656421223836,1.3077886195875719,1.326922858718442,1.3092097348396563,1.3339774184097106,1.3395014169585546,1.3246936159099425
2026-01-11,1.3773347601770296,1.352222951738588,1.3336657741966162,1.3559119910233424,1.3690325585151955,1.3483355525471636,1.3830644725647665,1.3820102954324158,1.364282170405941
2026-01-18,1.3943886897248294,1.3787456337052049,1.3593790123473248,1.3727006674123394,1.395884946359047,1.3743316258066705,1.400189346456828,1.409117230345195,1.3905856963950856
2026-01-25,1.410733391697255,1.395332952698468,1.373810508315137,1.3887911473994026,1.4126784638267529,1.3889218623309327,1.4166020423869123,1.4260699418731553,1.4053484900590614
2026-02-01,1.409298216473987,1.3915356216383532,1.3685829999243724,1.3873782945834328,1.408833927798079,1.3836368534847303,1.415160896834939,1.4221889615854766,1.4000009759883314
2026-02-08,1.4273697144511117,1.4038701552544632,1.385149699640388,1.4032956791873654,1.4198842271896115,1.3989758846404328,1.4310847874743755,1.4332809155355917,1.4153301025673817
2026-02-15,1.441010392592327,1.4129096657776445,1.3943981665482912,1.4160654893929856,1.4289872587927959,1.408281891766015,1.4434979221209359,1.4418904808770086,1.4242073689921904
2026-02-22,1.4745826777869369,1.4455894644717953,1.428639530411255,1.4491110976147175,1.462130972013332,1.4429484408025355,1.477183699481233,1.4753334694687898,1.4592659427649655
2026-03-01,1.4644167808935442,1.4372630490798746,1.4206004905067124,1.4391208039354704,1.4537092795967896,1.4348288838052086,1.4669998709257097,1.466835732310136,1.451054566210202
2026-03-08,1.390386995488846,1.3590389787222104,1.339601196026258,1.3680038571337478,1.3757750075093558,1.3543032602624652,1.3959171487150246,1.3898445665780756,1.371155931051148
2026-03-15,1.3922973609527145,1.3528494466770247,1.3323613140688608,1.3708796147485063,1.370537234951838,1.3480047416346337,1.3985296842574066,1.3842682396794064,1.3645035524402345
2026-03-22,1.3557296878545093,1.319876171865954,1.2991984342608045,1.3352835572784338,1.337682242953954,1.31498192507703,1.3623181810014087,1.3510840832933229,1.331076555403272
2026-03-29,1.384077116006094,1.3411574539184081,1.3213124731632666,1.3624630510002884,1.358545959060486,1.3366681640911497,1.3899496479355145,1.3721568267631306,1.3530282216399585
2026-04-05,1.44449434440584,1.390916564036963,1.3682266992425267,1.4219367901341537,1.4089502108360725,1.3841276059088712,1.4506232219526842,1.423066063738513,1.4010685400134557
2026-04-12,1.4419682991541032,1.3930315025709683,1.3760221445783438,1.4175708372839162,1.4106833542189414,1.3916304674066555,1.4452835604457064,1.424371624234935,1.4082166892059829
2026-04-19,1.3968623538428508,1.3531301850594017,1.3387260088048845,1.3732280644928194,1.3702764256454767,1.3539112787559626,1.3990925169355164,1.3835726155060075,1.3700479423976442
2026-04-26,1.428367081048314,1.3746397469109228,1.3607380690037962,1.404199745735222,1.3920585467277942,1.3761730234116651,1.4306475430696213,1.4055660948311255,1.3925750148419709
2026-05-03,1.4783909931030552,1.4231467280186745,1.4090108786653137,1.4533772754612608,1.441180185890891,1.4249933951890945,1.4807513208907412,1.4551643755158519,1.4419772548190342
2026-05-10,1.4728132963258607,1.4369881919469278,1.4300993045484443,1.4478886389959047,1.4548569449364734,1.4461806095777359,1.47515930714924,1.468973844123931,1.463416990150117
2026-05-17,1.4818175374349158,1.4433591038839944,1.4350009145721363,1.4565972806585856,1.4618270795336064,1.4516579334002444,1.488271643640432,1.4760116119600386,1.4689595957481505
2026-05-24,1.5122655329290504,1.4744659210907738,1.469068109959301,1.4865270569757383,1.4933319126888533,1.4861205695911206,1.5188522564047093,1.5078221456552034,1.5038329767028409
2026-05-31,1.5142527714869025,1.4738565132187669,1.4737501082701427,1.4884804731057686,1.4927147073604055,1.490856914999044,1.5208481504470486,1.507198951404319,1.5086257724956145
2026-06-07,1.523189427797194,1.467237057999103,1.4662048917312835,1.4968362640647395,1.4856097638997543,1.4828320461545303,1.52853179813371,1.4992394593096716,1.4997338505281428
2026-06-14,1.5509713336069806,1.494742366122548,1.4954682931082801,1.524452357895317,1.5136934196728877,1.5126546196990711,1.556732663234114,1.5275807679897029,1.5298963515144157
2026-06-21,1.5430408290450017,1.4790824838755088,1.4812608292187235,1.5166574514925713,1.4978349940020572,1.4982838797871756,1.548772699551969,1.5115768495274093,1.5153618092114638
2026-06-28,1.5275439829593447,1.4746914378288356,1.4759844876524093,1.5020096524198492,1.4938622808802393,1.4934153720937737,1.533814733077714,1.50756768883294,1.5104378086759436
2026-07-05,1.519716913824592,1.4656686500890408,1.4674384586405582,1.4943134200876185,1.4847221977909169,1.484768417330071,1.5259555328912529,1.4983437502443093,1.5016922930953076
2026-07-12,1.5460796927779843,1.4890178278644313,1.4875650486142757,1.5202355204620337,1.5083749125714252,1.5051326956175655,1.552426534194435,1.5222134663571394,1.522288690083445
2026-07-19,1.5150668315265996,1.458700898662384,1.4583051071265782,1.4897410682770997,1.4776638662838482,1.475527203981408,1.5212863614511831,1.4912206622238673,1.4923457453761073
2026-07-26,1.5137127412330187,1.4543831589439915,1.4498507425492646,1.4884096128729376,1.4732899963755364,1.4669729961786366,1.5199267124555527,1.486806664338437,1.4836940339165812
2026-08-02,1.5149895291521722,1.4521296970470388,1.449348162855991,1.489022946856084,1.4713013739500147,1.4666910914335496,1.5204810851108674,1.4847997973384626,1.4834089159290602
2026-08-09,1.5390838815363428,1.4738881201366698,1.4695614472972207,1.5124102019514176,1.4931936605235967,1.4870006801742792,1.5440008695810605,1.5066229636368234,1.5036856937394456
2026-08-16,1.5503448724550901,1.4844718819440945,1.482086949466345,1.5234760299767198,1.5039160524198507,1.499674822027461,1.5549640772705815,1.5171154885613207,1.5161642058195741
2026-08-23,1.5398772097386977,1.4718086191763153,1.4695727408470374,1.5131897810771116,1.4910869214783251,1.4870121077442455,1.544465226475404,1.504173760048713,1.503362261116138
2026-08-30,1.5351311787898112,1.467508129808959,1.4642370803229474,1.5085260030257759,1.4867301026853965,1.4816131291284864,1.5397050548734261,1.4997787027175729,1.4979039190776071
2026-09-06,1.5499607180835941,1.4763647156079258,1.4728638100164824,1.5234891871539846,1.4957026953728754,1.4903422319132387,1.5549775063876816,1.5088300452554917,1.5067290010198835
2026-09-13,1.5256439515120137,1.4508069008123425,1.4475453806927767,1.4995877227451606,1.4698101147161684,1.464723349698727,1.5305820332600533,1.4827102129085283,1.4808284313522289
