date,stop1.0x_target1.0x,stop1.0x_target2.0x,stop1.0x_target3.0x,stop1.5x_target1.0x,stop1.5x_target2.0x,stop1.5x_target3.0x,stop2.0x_target1.0x,stop2.0x_target2.0x,stop2.0x_target3.0x,stop3.0x_target1.0x,stop3.0x_target2.0x,stop3.0x_target3.0x
2024-02-25,1.003809628092289,1.0444952771702327,1.0458328239449364,1.0281812302851656,1.0687116951291178,1.0733511029168807,1.0263019360714611,1.0572487006028546,1.0644505619056281,1.0410781238427353,1.061518791934154,1.0670022232442522
2024-03-03,1.008307450550772,1.0536554233388078,1.0542951319386824,1.0356700054493333,1.0798626037390098,1.0839314338292716,1.0335385974792435,1.067721818521264,1.074608319942139,1.0508336685608821,1.0739350145258728,1.0793885404723278
2024-03-10,1.0178297077627507,1.0616798832460372,1.059297717916597,1.0449296223192768,1.0889647431831084,1.0904489671719517,1.0414231312541886,1.0768440419590968,1.0812747069792141,1.0624597009785497,1.0763661455856994,1.0797617815541647
2024-03-17,1.0082509103146131,1.0540434559486558,1.0524146473541032,1.0331659639710826,1.079264840987746,1.0814001464818084,1.0326985854519404,1.0693271316273307,1.0748628073339737,1.0529610461184757,1.0682532748829678,1.0727798277214975
2024-03-24,1.0269231179170657,1.0764310411582887,1.0753174397020586,1.0530728874303905,1.1055310139080687,1.1080515162365014,1.055428772016434,1.0973954863074429,1.1034298397682833,1.0770377147634338,1.097225127432572,1.1021872980000944
2024-03-31,1.0336993148933975,1.0827847951955265,1.0829770058970634,1.0598465350907496,1.1116895685599144,1.1152128915823618,1.0631460034595392,1.1042640711116707,1.1111895361059576,1.0842556426218954,1.1033586611458732,1.1092546260333294
2024-04-07,1.0213057384533812,1.0722340505492665,1.0738670947969868,1.0478866538889766,1.100216781561715,1.1043367154117998,1.0529501506261398,1.0938973583159648,1.1012692194093845,1.074333046025836,1.093014965618994,1.0996421422553222
2024-04-14,0.9967256181102455,1.0413016324394315,1.0428204379898005,1.020387205895118,1.0667210739808075,1.0707068083488955,1.0248991840346215,1.0600772510262644,1.0672095776134765,1.0453665397169511,1.0591868842571068,1.0655986023449642
2024-04-21,0.9715816579161342,1.0127794821661913,1.0127168738403314,0.9953717516631676,1.0383019485484184,1.0408893146466436,0.995234817212229,1.0279779779832798,1.0336004516754356,1.0160697973656836,1.0286726754941462,1.0338308470284454
2024-04-28,1.00934905135404,1.0512981476854075,1.0490852358666183,1.0382661896895198,1.0811876063639578,1.0809442646639265,1.0374094487805336,1.0698006786738061,1.0728645016462115,1.057928532298372,1.0705078036302675,1.0732440059316108
2024-05-05,1.0097021184745658,1.0568560131663036,1.0537791295005738,1.041807862931341,1.090575560251213,1.0881525318772582,1.038112332678828,1.0759149006238817,1.0771876756627243,1.0587645859063968,1.075949542685642,1.0776746816400082
2024-05-12,1.030700264506299,1.0754042132753256,1.0730674707019625,1.0637811929683736,1.1096475114656617,1.1077305470067198,1.0624256330037047,1.0969349725606325,1.098696060675191,1.0839029127008306,1.0972113790689593,1.0994748231594067
2024-05-19,1.0483875264617024,1.0881385570022766,1.0865790654265142,1.0785476163420606,1.122143519760208,1.1208027168763706,1.075130699590458,1.1074245583420743,1.109809819492418,1.0973046533448338,1.1079840983301443,1.1108478869754481
2024-05-26,1.0384295232099676,1.0849006030854922,1.08458335795344,1.0709787604862153,1.1208405025389616,1.1208095553892536,1.0670639632640186,1.1040352861995728,1.1072234510725936,1.0873306712314978,1.1039282019645202,1.1076641008118244
2024-06-02,1.024622086433796,1.070003098540252,1.0706028840410453,1.0600506380890145,1.1095587617009892,1.110346364914281,1.0582626169987062,1.0925923727742441,1.096573071891917,1.0809549778974412,1.094756997370754,1.099246432502172
2024-06-09,1.0120703604045076,1.0557977324152106,1.055924825155998,1.0426319156732946,1.09120521919962,1.0926522063233917,1.0378989592090542,1.0731714242184685,1.0775551444846085,1.0642693114886066,1.0774567512520743,1.0818169608223878
2024-06-16,1.0106895239073974,1.042582591969985,1.0423394700624518,1.0373049551914297,1.0763540314288005,1.0775823397991402,1.0358869827090729,1.064154336347986,1.0680498072909441,1.0632163958461003,1.0699764869731696,1.0733893147796463
2024-06-23,1.0135406406406888,1.041460690157219,1.0425851070636578,1.0389636082531912,1.0755499771592836,1.0771888962656984,1.0402641803813075,1.0659702194779268,1.070226696105405,1.0704714468750784,1.073648394899722,1.077468863651579
2024-06-30,1.0192539567861363,1.0425829077825766,1.0431415980396384,1.0429502142490636,1.0748243297991804,1.07612972509371,1.0441128961967576,1.064696310725679,1.068831326264423,1.0729234127859024,1.0706576347906906,1.0743661428854194
2024-07-07,1.0218285234009947,1.046964594340051,1.0480854271752496,1.0454630454006024,1.0787601539899145,1.0804368730712868,1.0468089175686006,1.068705419935732,1.072408548184,1.074561639017773,1.0739356745430544,1.0772415322559297
2024-07-14,1.0472294964084266,1.0705804708761377,1.0720837137786656,1.0692414434756357,1.102165791898126,1.1030716291365275,1.0693134998759182,1.0911957734641369,1.0942406392611985,1.1011274024092657,1.0988478978108767,1.1014123472785007
2024-07-21,1.011748768342724,1.0323814053713365,1.038738590426063,1.0274270574043016,1.0585752868099028,1.064519628140907,1.036591890900758,1.0549575630812718,1.0614772342152157,1.0548781454185845,1.0536501972660868,1.0594891292321238
2024-07-28,1.0095964939916318,1.0280431275767565,1.0378165701234625,1.0155958270752796,1.0468468801158999,1.0556595514388565,1.0235472578065,1.0416990190001094,1.0508901425763055,1.0458740478346404,1.0441486647410834,1.0530853249404784
2024-08-04,0.9714633419715578,0.9903174392430569,0.9964742486423357,0.9765545778156558,1.0076125024153242,1.0138997388109003,0.9838205754038002,1.0000374387837407,1.0067544835942928,0.9946782594479087,0.9923661390700347,0.9998066383316138
2024-08-11,0.9662497024366813,0.9897854557735263,0.9949561410481421,0.9743754405499457,0.9969803061717101,1.0032324883737176,0.9812645648761228,0.9891956435139707,0.9929377070848042,0.9892737105124494,0.978630119939141,0.9837607033386012
2024-08-18,0.9888178815664564,1.0136826750393717,1.0184574593332254,0.9980012226624875,1.0218314482129436,1.0276011419614424,1.005179595764955,1.013945910829163,1.0171594695484807,1.0135880182402475,1.0033109075320776,1.0079543956970218
2024-08-25,1.0118065175389583,1.0392016753520095,1.0447878527713546,1.024292696783314,1.0506690404279697,1.057332400527028,1.031456177663018,1.042313047415061,1.0463364136115278,1.0398408801777068,1.0313120207081818,1.0367946974404176
2024-09-01,1.0221503272411534,1.047209984742634,1.051624840905484,1.0345791156705315,1.0589144074306895,1.0649111669708495,1.0423686640168803,1.0509180609939395,1.0542042993600131,1.05058703071369,1.0396820804460636,1.0444476232466797
2024-09-08,0.9899546268460329,1.0155305450268302,1.0153534525433154,1.000084950248054,1.025367706317771,1.0272033763423,1.010843773679544,1.020038405832698,1.0196987416496148,1.0170068960621104,1.0077079153591466,1.0089201723869574
2024-09-15,1.0256017415581662,1.0559493167827176,1.060096157753913,1.0413127424189448,1.068376920755741,1.0727772539526066,1.0522495783701895,1.0624747301779338,1.0649279993632572,1.0579499240294443,1.0491178545113553,1.0531121906010616
2024-09-22,1.0401007056388942,1.0705023373600726,1.0759589913207699,1.0525100898341537,1.0822613977589723,1.087377460759297,1.0654831903184738,1.0772884714991635,1.0806666254072068,1.0711460757321496,1.0631162690411895,1.0675877087208723
2024-09-29,1.0388881915428874,1.0671512947794022,1.071465473143515,1.0521048824945913,1.0795071457467884,1.0835554404835668,1.065371413061373,1.0748068813268992,1.077132324256835,1.0716799567306547,1.0613874812593063,1.06481208578671
2024-10-06,1.0284106360117184,1.0558535175944441,1.0592462249592238,1.0435371329464858,1.0710643173638486,1.0744023017395936,1.057984670768447,1.066366258662448,1.068165239454631,1.0651419408044747,1.0539391382060403,1.0568441202908463
2024-10-13,1.0372020881751656,1.0663465394306235,1.070502274846198,1.052597463475994,1.0821232840939194,1.0859334907259783,1.06565738536318,1.0760378426874873,1.0783119898502416,1.0727607143735276,1.0635182750029923,1.0669774326729635
2024-10-20,1.0514374273579774,1.087025043183589,1.092652541294336,1.0681358411950983,1.10339856838049,1.1085544748010405,1.0820583726500617,1.097216248591395,1.1003894257988185,1.0905384977360992,1.0845058041202373,1.0886884766812028
2024-10-27,1.0308344456578826,1.0652933076560693,1.0714603271588292,1.0464625979688578,1.08038427349853,1.0862563743382219,1.0621876949209594,1.0757295596376084,1.0795474478002023,1.0717616631174958,1.0643030851624926,1.0683391716122161
2024-11-03,1.0261567939026714,1.0584118373200337,1.0626747664690166,1.0438570768253363,1.0753037822811942,1.0798273407441603,1.054405043966203,1.0665160516088248,1.0682114687637163,1.0659574397212466,1.0557122077093861,1.0578645166626168
2024-11-10,1.0871844613367363,1.12052776396995,1.1231926787370299,1.1026033711462533,1.140351518194314,1.1437225056817082,1.113466863027596,1.1320728912787574,1.1344469845411878,1.1266849336522877,1.1226749631083044,1.124682251205362
2024-11-17,1.066993007248213,1.1036158475655946,1.1052793423239602,1.0815676165168615,1.120533720593719,1.1241501774827947,1.089825084495238,1.1085412500929666,1.111447325155534,1.1042054689653849,1.098239207555029,1.1001523104200073
2024-11-24,1.1029309455576335,1.1479243841548925,1.1527032819055945,1.1254276054118393,1.169060447778956,1.1758373683374606,1.1319759109485366,1.1550718569613931,1.1610536141467716,1.1473912587030073,1.1450010308010723,1.1502650940162196
2024-12-01,1.0977662508790773,1.146736339519014,1.1544913426757888,1.124337532571838,1.1735990404015386,1.1828130200261968,1.132524270911215,1.162603161337225,1.1705270556828025,1.1472140428805495,1.152358568737557,1.1592834827316918
2024-12-08,1.0972015871813299,1.1492694219140027,1.156260467136666,1.1271285678864642,1.1770399878326114,1.1852409538411008,1.1368041289698103,1.167791378794315,1.1747543796023872,1.1508941894832674,1.156813842482708,1.1627976619039444
2024-12-15,1.057607963546104,1.1065786951321086,1.114404005927866,1.0919123771710169,1.1379860082111184,1.1475058291380296,1.1019400965748463,1.129480133261417,1.1375958438897518,1.1160876058935174,1.1203379291243944,1.1272438662292603
2024-12-22,1.0600390202704848,1.099456182628593,1.1057997868352045,1.0884140276597682,1.1227413318166215,1.1347995041934413,1.0906537074943636,1.1071126667993585,1.1162619656448272,1.0947693220152919,1.091175986617094,1.0972832885588928
2024-12-29,1.0579697662602758,1.0959487075643486,1.1026313320049856,1.0880884688950847,1.1207080338299513,1.1334971200912012,1.0894690125234407,1.1046607258297765,1.1141101073876776,1.0965571767526314,1.090818234633408,1.0970125384901408
2025-01-05,1.0533210270791733,1.0914261696465337,1.0982284535900024,1.0861790354230032,1.1173566016002106,1.1303600871306574,1.0922236140204926,1.1055790941471357,1.115238892794136,1.0983195721390682,1.0911539473068959,1.0975238529714548
2025-01-12,1.030407476735115,1.073649252484738,1.074986983595882,1.0612036788742956,1.0960606182757548,1.1046247901492945,1.0683516920901035,1.0866184241832417,1.0916594856367972,1.072832120623235,1.0708227950552611,1.072371220905851
2025-01-19,1.0535199264490493,1.1112533788421257,1.102536068939347,1.0894065882307586,1.1339128524853943,1.1350775361428391,1.0986238486987316,1.1250111973937693,1.1216599795438675,1.1039747121511727,1.1120284805184524,1.106061766491399
2025-01-26,1.0841408937111066,1.148287851985684,1.14447874918805,1.1356533365825927,1.1832746829886092,1.187075402348947,1.15237808749931,1.1765907586565145,1.1748694331764378,1.1579907617545593,1.1655994928778344,1.1610086164669544
2025-02-02,1.0939390854676718,1.1647735888048554,1.1553180504704814,1.1458580569372425,1.1901092735813472,1.1931603264226673,1.1609827623645856,1.1815887437832862,1.1791293997109515,1.164910423203272,1.1681296176371923,1.1628385218398183
2025-02-09,1.1260959719894437,1.184042923507679,1.1727627366443356,1.184145048498804,1.2160197919514495,1.2140696447508244,1.2043866527734228,1.2100584829547416,1.202347948032044,1.2130901021706253,1.1997469051265195,1.1892927620052625
2025-02-16,1.1179268695607378,1.185660886125817,1.1749723888343615,1.17112076022379,1.2108622226420498,1.2064851448920264,1.1970437790818,1.2139856746645594,1.2035404696186185,1.2055458338006437,1.204729516208015,1.1915483658973836
2025-02-23,1.0730578059054996,1.1390017989354349,1.1265904847653225,1.1214978045012796,1.1599028915859557,1.1501879231081327,1.144164134610447,1.1622018627083621,1.1456129525572285,1.1568831547917802,1.1570980551130794,1.1385084623324828
2025-03-02,1.062962014081074,1.1274075432446469,1.11585075467747,1.0881433279462918,1.128928370161155,1.1217653203144184,1.111446681422704,1.132983602551553,1.1189356411981435,1.1277467994795183,1.1310188159578942,1.1149620346957818
2025-03-09,1.0318286121068667,1.0855400209364425,1.0749436221883932,1.048298014726044,1.082857939999441,1.0770323604332397,1.0629381821115818,1.0817591496707972,1.0698392311044493,1.0704015293609561,1.073364754673361,1.0599075539039082
2025-03-16,1.0112346107605892,1.0707627128066175,1.0564899596795005,1.0382630997252438,1.0723771242181517,1.0631487136117088,1.0550932322689812,1.074344875248527,1.0596084555977074,1.061443728924686,1.0631106423443901,1.0474158215891196
2025-03-23,1.0223800979250597,1.0817332009555871,1.065648262836095,1.0505972021818477,1.084053751964725,1.0732168174877033,1.0672354366798738,1.0857963986564776,1.0694834684443468,1.073539526188922,1.0744273115233915,1.0571998023532705
2025-03-30,1.029675524645143,1.0892858160353895,1.074409573835217,1.0569190263820762,1.0906878431116254,1.0811423658046873,1.0724090082611282,1.0917485162536191,1.0764494742806954,1.0774223323285448,1.0794921448112438,1.0632532305604543
2025-04-06,1.0055526307446556,1.0389158225784487,1.0243215208483258,1.0130640359594119,1.0344902626887822,1.0239045852852846,1.01849105214532,1.0305936925236672,1.015546397843217,1.0205480199123125,1.0098222746755365,0.9941156139952598
2025-04-13,1.0619966800071157,1.0896119863556184,1.0747879642965348,1.0699297181757412,1.061255620576981,1.0508677634205779,0.9987097245857748,1.0829968145264253,1.0676636449581816,1.0176003061045842,1.0696640167105362,1.053499469072738
2025-04-20,1.080875091844032,1.112535183772569,1.100830317947132,1.0881954436048553,1.0829521110959182,1.0757029210039457,1.0159787268555476,1.105333960655007,1.0930823187874046,1.0358429883171887,1.092283251192437,1.0791048110863704
2025-04-27,1.0807105802368948,1.105946631051249,1.09412881571397,1.0910171319991937,1.0832188464830166,1.0754384502900098,1.0194916556967246,1.1052877591548396,1.092335007073411,1.040378759291008,1.0940500528841943,1.0801401382532672
2025-05-04,1.0920095310185636,1.12149043334639,1.111133651509542,1.1027127647006119,1.099192805351903,1.0929409875463088,1.0284294717317186,1.1195648101125824,1.1080718050735856,1.0482831114146014,1.1071018712641572,1.0944878475586823
2025-05-11,1.0998793070048454,1.1264865106281419,1.1165386113310756,1.1073878663950971,1.103080132980435,1.0973130635561879,1.036603839726119,1.127332538650019,1.1162251265376648,1.056615284062852,1.1142993246103923,1.1021050485125061
2025-05-18,1.1003064379451906,1.1324096026505024,1.1224590368405036,1.1063267011179123,1.108480352507278,1.102746065750034,1.0340638829584463,1.1286683134462447,1.1176138305580188,1.0522006259352459,1.1128996237232414,1.100794103811926
2025-05-25,1.1271671587042855,1.1453613206692523,1.1362359087396128,1.1357711450257368,1.1293057703196434,1.124802971159705,1.0616073052417034,1.1476290109216845,1.1379896568146821,1.0798210760553033,1.1286726105567009,1.1180138678612757
2025-06-01,1.1229969136153168,1.1425825551138542,1.1340998791725514,1.1319496859083278,1.1239622534655007,1.1194863072135037,1.0584131466832418,1.142958493943109,1.1338130844322496,1.0757923972547963,1.1224219590191806,1.1123055497937837
2025-06-08,1.1265114085320422,1.146616183487824,1.138485636745817,1.1384915026754059,1.1294059054824117,1.1262269602343982,1.0679730744891331,1.1512020494486563,1.14219569365034,1.0843060956350288,1.1310648384633486,1.121054561064662
2025-06-15,1.1164737813698773,1.1348464772017093,1.125496532806599,1.1299545546285288,1.1202621196569114,1.1173324685830113,1.060458688163037,1.1422809190397234,1.1333852416879469,1.0762299541648788,1.1204054701847967,1.1112461665156543
2025-06-22,1.1190414712634518,1.135194748386332,1.1267162495021577,1.1339020347127302,1.123556753742491,1.121066784731372,1.0653701172770917,1.1464827169532557,1.1379897491216786,1.0803854394053884,1.1235761188792006,1.1145096929665843
2025-06-29,1.1448008959575051,1.1631992962393267,1.157625997760214,1.1625438528499035,1.1548647242530645,1.155546996519942,1.0948488004537158,1.1820369389840213,1.1757880169635788,1.1108571216836172,1.1582433801648384,1.1511840752269602
2025-07-06,1.160708987536836,1.178991418317524,1.1722615033243031,1.179263824283005,1.1758617772968705,1.1750791954759703,1.1120882351043277,1.20452658521273,1.196705312111474,1.1314652619491898,1.1809698788089829,1.1723165896662662
2025-07-13,1.1509217673546912,1.165464563877785,1.158520406694435,1.168017126847697,1.1603798007729818,1.159998172321078,1.100575957017138,1.1883691909065568,1.1809743132997326,1.1194548990682283,1.1651428794061403,1.1568380181357139
2025-07-20,1.1606114235238667,1.17829682584354,1.1696444364511134,1.1763129873945748,1.1725560530092742,1.1711835237197585,1.1091737208965282,1.2024651386800362,1.1939363866368304,1.130815245278954,1.1802137722480246,1.1709252762546902
2025-07-27,1.1747034708688575,1.190574915306465,1.1841945483862641,1.189597181073813,1.1850064449084396,1.1859175718208879,1.1229114681765906,1.2145567450799943,1.2083283273367367,1.143518524055019,1.1909231042685307,1.1836576854651961
2025-08-03,1.1464585856769478,1.156875780760611,1.1486856055570625,1.1575070539679986,1.1529845268820338,1.1528297374595804,1.09187426239651,1.1796017900151994,1.1726704004371353,1.1108858964205162,1.1563268694687279,1.1484091141018524
2025-08-10,1.16072306231688,1.1754670331284778,1.1681482023117993,1.1732450084757216,1.1738992617090145,1.1754822184475726,1.1118665666839456,1.2057390281362252,1.2010420032569797,1.1314433467435303,1.1814355544437949,1.1750671282167666
2025-08-17,1.1705430378962132,1.1810605618941072,1.1724010122031083,1.186994413897524,1.184614119392544,1.1858270361481342,1.128914813184809,1.2201483921638856,1.215754464590281,1.1498763637910443,1.1968195122095735,1.1914732244524564
2025-08-24,1.1833804318721692,1.1967406222640466,1.1879448846086924,1.1998168289801434,1.1999431140489119,1.2011384098568922,1.1434379978292355,1.2387273547123827,1.2342583678893855,1.168261842514354,1.2182642706235294,1.2127050460866482
2025-08-31,1.1956117577922853,1.2099836378357807,1.198969973592036,1.2128634412641863,1.2135762921498807,1.2127417120547888,1.1526317420235328,1.2503622322646368,1.2440842484092034,1.1751211240001926,1.2271775440736878,1.2189428995538074
2025-09-07,1.1959657455191834,1.2138244472705062,1.2037162099432608,1.2103172930040287,1.2128866047870608,1.2134589657566355,1.1532445356754952,1.2525416686072182,1.2468778531918416,1.175475412468628,1.228283571273992,1.2206937755231198
2025-09-14,1.2165118439182754,1.2327964963179707,1.2218750298004495,1.2339307923141065,1.2370600477497302,1.2376326580730908,1.17623012497531,1.2803019388660304,1.2744464143101513,1.199326160579828,1.2554515224833669,1.2475648726135717
2025-09-21,1.223454840008749,1.2449766465702676,1.233312227494653,1.2452686410879241,1.2498024467034077,1.2496989900195603,1.1875246333155094,1.2932154740514668,1.2868479179528276,1.2121302005242016,1.271612572746302,1.260930484464728
2025-09-28,1.217667294816297,1.2423985206167523,1.2322246752273411,1.2412544042524554,1.249732866573293,1.2510588314963467,1.1885910299178022,1.2952586917523854,1.2902716957756286,1.2119144436679445,1.2723508549042664,1.2629418093904143
2025-10-05,1.2312697281636542,1.2557215332416904,1.2449910399727837,1.2549947070553147,1.2634093125049755,1.2647080543023346,1.2023094899258011,1.3089205292010424,1.3037925871170197,1.226509609023362,1.2859274553812094,1.2764596974446243
2025-10-12,1.2029646806993197,1.2182845810703127,1.2107479230634404,1.2249978181605503,1.2216200542675484,1.224523351936318,1.1694839444082934,1.262279281692208,1.2595511379164503,1.1893974876156954,1.2384215783052166,1.2319956185019496
2025-10-19,1.2409703899433133,1.2536282772811036,1.2399352550860196,1.2676722344178322,1.256999517425581,1.255283417101852,1.2079341951490237,1.2979423543119586,1.2907499583005149,1.2288630960403772,1.2744186044067103,1.26505335502476
2025-10-26,1.2446309316232667,1.257639997051634,1.2441004369250126,1.2792523400333595,1.2681838372349579,1.2658906469008573,1.2238233742246671,1.3141964769875683,1.3059595836169489,1.2469838937908708,1.292376862589202,1.28149585992783
2025-11-02,1.233445465918007,1.2476140247488832,1.23203366467485,1.2710790006010655,1.2607040951305988,1.2574898144455884,1.2136445871887356,1.2995371005626892,1.2910107267151065,1.2410789719813677,1.283697980715483,1.2732614226495593
2025-11-09,1.2186632740793797,1.23106743516183,1.2151850392558328,1.2758932643121657,1.2630074236091955,1.2557091533594302,1.2144226014021626,1.3000774766117604,1.2874939995634385,1.2411106804187408,1.2838782239311182,1.2693993835792403
2025-11-16,1.1886042327006836,1.2122162879839573,1.194628845529728,1.227027600925613,1.2284474831287693,1.218420069706773,1.171435926501137,1.2662836766616528,1.252774575618881,1.2023221826500414,1.2552795190195294,1.239752673322263
2025-11-23,1.1851787746289026,1.1821914942557745,1.1701938549568591,1.2168557398761117,1.1930246945141576,1.1874226282293705,1.1534885016342584,1.2271706329550562,1.2147753280428477,1.1743330764496114,1.213895561296385,1.1980724956546915
2025-11-30,1.24323982332595,1.2421692797863064,1.2359974417675177,1.2736408922631681,1.2503574713907821,1.2485972117130948,1.2125511992439704,1.2917256045019707,1.282722463832492,1.235766722627047,1.276209670552454,1.263339361393606
2025-12-07,1.2708551714197147,1.259962149251041,1.250524322290331,1.2997754651610751,1.2706472169952936,1.266450653672819,1.2367500588295055,1.3131863995127115,1.301255469300903,1.2601942040118324,1.2975653710738917,1.2817312641969214
2025-12-14,1.2761840462515404,1.2657922642970318,1.25996277683456,1.3016158817592332,1.2742745659178856,1.2732989422889938,1.235940055263475,1.3129289648094757,1.3043137520060104,1.2614096565111623,1.2984304071969661,1.2855952099851575
2025-12-21,1.2783042866634242,1.2593138279947078,1.25486946586652,1.3049122305559597,1.2694441945559198,1.2701265274958162,1.2408265988686642,1.3104128345000277,1.303334514107864,1.262946943550104,1.2928127706124803,1.281609195524164
2025-12-28,1.293576702706507,1.2729179840127691,1.2675903940360609,1.3201155455510971,1.2836560207973844,1.2833054420124896,1.254981961037128,1.324758307553505,1.3166029052798294,1.2772267803130977,1.3070136942596133,1.2946907408661454
